air_temperature,process_temperature,rotational_speed,torque,tool_wear,machine_failure
302.38,311.54,1417.67,42.65,180.07,1
296.54,306.56,1501.03,42.79,230.24,1
299.16,307.14,1618.32,38.79,217.56,1
305.22,318.52,1514.07,48.55,175.27,1
301.97,316.45,1514.52,48.35,37.92,0
293.02,303.97,1524.62,40.93,137.26,0
303.28,313.26,1296.83,36.4,84.96,0
294.58,301.99,1547.02,47.84,221.44,1
307.06,320.16,1519.19,27.86,218.06,1
305.12,315.27,1607.15,42.66,78.51,0
301.45,310.87,1572.7,44.44,167.92,1
300.79,311.75,1475.77,35.03,84.57,0
298.95,307.78,1623.89,45.84,169.55,1
303.39,313.69,1464.88,39.84,153.47,1
298.15,305.26,1529.66,36.73,127.74,0
301.18,313.35,1462.66,45.78,219.6,1
304.36,314.15,1555.41,33.49,61.51,0
297.19,309.51,1454.82,45.22,199.37,1
296.92,306.52,1697.71,28.11,172.38,0
294.03,303.76,1742.08,41.71,70.32,1
294.68,302.25,1604.87,40.26,105.42,1
290.86,302.38,1684.96,36.76,17.25,0
303.65,311.9,1315.29,42.34,149.39,1
309.04,318.07,1329.43,39.52,221.97,1
307.13,317.13,1461.41,46.33,29.45,0
291.87,302.11,1504.95,43.36,33.0,0
303.62,310.21,1476.22,42.72,118.64,0
307.11,316.65,1302.94,41.75,70.31,0
297.72,309.31,1638.19,37.17,69.23,0
300.51,309.75,1758.5,38.19,159.67,1
289.96,299.51,1653.72,41.49,102.56,0
301.33,311.66,1630.26,38.96,211.16,1
294.68,304.43,1527.13,46.67,107.23,1
301.0,308.94,1398.84,40.56,153.82,1
292.19,302.12,1508.7,42.26,99.47,0
302.71,314.7,1752.67,31.58,64.01,0
305.12,313.02,1457.76,45.66,117.83,0
296.08,305.34,1445.41,36.51,180.12,0
294.32,301.55,1632.88,33.74,238.2,1
289.22,301.1,1640.84,49.88,10.54,0
298.67,308.48,1398.25,44.19,132.96,0
297.09,305.39,1468.62,45.86,158.99,0
292.24,302.43,1439.77,42.73,21.43,0
302.27,309.86,1508.36,39.44,207.29,1
297.75,305.68,1632.44,38.32,68.99,0
294.62,301.7,1403.52,44.67,218.73,1
297.23,305.09,1630.76,46.8,138.15,1
305.36,318.07,1512.2,39.59,38.02,0
303.01,311.55,1779.14,52.44,184.81,1
299.35,310.28,1538.26,38.82,39.31,0
303.1,311.42,1488.37,31.64,180.09,0
294.2,305.71,1568.97,29.67,202.05,0
300.16,308.11,1459.54,29.87,143.88,0
300.74,310.82,1284.57,37.52,67.77,0
297.65,307.76,1471.14,38.61,109.33,0
302.18,316.83,1469.24,44.1,132.01,1
296.1,307.36,1308.92,39.83,166.45,0
302.55,311.36,1491.24,45.06,158.48,1
302.76,314.13,1251.95,40.27,100.11,0
285.41,299.69,1458.28,40.08,189.54,0
305.95,312.69,1529.23,36.53,192.85,1
284.76,293.08,1511.64,48.54,174.08,1
296.92,306.45,1450.67,30.81,68.04,0
305.13,314.29,1489.74,41.81,117.35,0
298.41,307.75,1405.91,38.91,108.19,1
292.67,300.06,1501.3,44.69,204.2,0
294.53,307.34,1506.97,39.88,202.04,1
305.13,312.29,1391.97,40.05,216.52,1
290.39,299.99,1532.12,38.4,57.79,0
305.64,317.74,1531.37,48.36,187.11,1
299.72,309.66,1480.05,40.01,217.6,1
294.04,302.08,1790.53,51.82,41.62,1
297.08,304.39,1483.12,41.63,9.98,0
294.91,304.45,1466.49,40.13,26.38,0
304.33,312.82,1449.31,39.13,151.55,0
303.66,314.07,1383.49,43.39,105.41,0
291.4,298.6,1582.31,36.47,48.76,0
297.98,309.61,1417.65,40.87,132.08,0
295.68,305.92,1431.85,40.05,196.38,1
306.47,316.85,1435.41,41.95,213.95,1
293.25,306.13,1381.81,42.1,187.93,0
308.02,317.15,1289.87,42.41,221.38,0
299.83,308.38,1444.45,40.57,151.05,1
294.19,303.09,1604.8,49.41,209.27,1
296.61,306.23,1523.64,42.54,104.3,0
295.99,305.81,1687.27,55.64,213.12,1
293.63,301.97,1590.11,40.3,223.95,1
300.47,306.43,1562.88,45.75,171.6,1
293.86,302.74,1725.92,35.64,107.76,1
289.1,299.82,1488.34,48.4,70.42,0
298.1,308.37,1507.57,35.77,81.29,0
290.99,303.38,1498.62,42.74,33.09,0
296.24,310.15,1685.25,38.41,11.79,0
295.45,306.97,1500.3,42.71,103.6,1
295.64,308.41,1422.21,38.59,10.67,0
310.0,321.54,1570.52,35.26,220.15,1
300.28,313.7,1402.05,38.37,162.49,1
301.23,314.93,1564.02,49.25,210.92,1
291.12,303.02,1549.66,42.8,111.1,0
296.73,308.14,1477.27,32.27,55.99,0
301.08,310.67,1567.9,46.57,72.57,1
294.88,304.79,1321.47,34.65,213.68,0
304.54,313.86,1519.56,44.46,30.47,0
293.99,305.23,1444.47,43.32,174.57,1
298.57,307.13,1843.47,43.7,56.42,1
297.07,306.69,1518.7,51.12,88.29,0
300.82,306.11,1428.43,35.03,0.76,0
296.8,310.24,1334.6,43.66,119.77,1
298.65,308.2,1656.65,47.56,32.09,1
298.82,309.73,1458.0,36.14,214.91,1
296.33,309.24,1405.04,35.53,24.43,0
302.43,313.03,1540.36,38.28,62.59,0
301.19,314.08,1577.97,41.95,3.7,1
299.56,307.07,1576.07,31.54,248.22,1
297.85,312.64,1502.37,43.31,160.36,1
303.98,316.16,1519.1,31.55,160.89,1
298.82,309.24,1527.84,47.76,129.72,1
298.47,311.32,1540.37,43.08,217.01,1
300.52,308.19,1550.99,51.48,36.05,0
308.48,317.91,1631.33,44.01,198.21,1
293.3,306.19,1506.77,38.17,201.78,1
303.85,310.12,1401.98,35.21,9.03,0
290.53,301.66,1482.68,41.43,33.17,0
301.09,312.15,1590.45,39.82,136.79,1
307.88,321.81,1285.62,47.12,22.55,0
302.44,309.28,1286.31,34.43,70.59,0
300.85,314.07,1610.19,52.13,100.92,1
297.2,306.08,1682.41,47.65,39.3,1
300.16,309.26,1348.18,38.78,176.04,0
298.74,306.3,1512.06,50.79,123.77,1
296.07,303.89,1452.05,35.3,159.95,0
298.55,309.36,1468.7,41.23,118.57,0
300.99,308.77,1536.66,32.34,103.12,0
296.16,307.64,1344.86,51.08,123.1,0
295.97,304.64,1367.13,30.12,224.88,0
293.2,300.77,1463.85,31.36,99.01,0
301.95,310.9,1482.55,36.19,160.57,1
302.73,313.4,1364.89,47.93,208.49,1
301.16,310.6,1594.76,45.73,155.27,1
304.83,314.89,1449.89,40.73,56.52,0
300.44,311.83,1449.38,46.11,30.49,0
301.96,314.12,1533.92,39.31,147.72,0
301.52,310.9,1484.53,42.53,181.85,1
299.54,307.45,1600.5,49.91,192.18,1
297.35,307.5,1387.99,38.52,173.45,0
311.07,322.01,1332.31,35.4,0.86,0
297.74,304.82,1462.83,42.82,193.46,1
296.67,304.89,1507.23,44.44,151.16,1
302.17,310.73,1351.11,40.66,247.05,1
301.26,310.84,1333.47,46.02,191.15,1
292.98,301.45,1521.88,38.79,107.55,0
305.61,317.03,1409.07,40.77,169.04,1
299.53,306.32,1325.7,42.25,153.98,0
294.45,301.29,1615.84,41.72,84.35,1
305.94,315.28,1424.18,49.68,133.38,1
303.13,312.78,1637.98,42.22,51.1,1
293.68,300.77,1503.42,38.18,21.96,0
308.89,317.67,1535.37,43.17,183.26,1
303.29,312.49,1474.62,46.05,96.03,1
299.95,309.16,1181.38,44.65,188.93,1
307.95,318.25,1363.59,44.31,122.08,1
300.8,309.47,1484.91,31.01,202.45,1
299.86,312.82,1543.77,25.04,184.9,1
296.7,307.67,1285.24,47.65,191.03,1
302.91,311.3,1493.57,42.63,107.33,0
302.38,312.57,1365.33,39.87,240.29,0
300.07,310.32,1528.15,44.17,101.31,0
296.05,308.48,1497.67,51.56,198.29,1
300.65,309.45,1589.22,48.48,122.4,1
299.65,311.19,1628.02,45.77,58.77,0
293.33,303.42,1555.08,34.68,157.23,0
292.64,305.62,1603.25,35.46,117.28,0
302.83,315.41,1457.96,25.68,66.02,0
286.99,297.38,1838.77,43.8,95.63,1
301.03,310.5,1353.74,46.65,39.98,0
297.61,308.62,1436.67,47.14,246.76,1
306.54,316.18,1608.16,44.05,160.8,1
297.53,310.89,1590.33,39.08,43.39,0
303.3,313.45,1558.49,36.61,191.15,1
298.02,307.2,1581.04,35.05,150.47,1
300.57,309.65,1249.97,39.02,180.64,0
303.68,311.26,1690.72,34.13,146.12,1
297.69,308.8,1475.53,50.54,15.12,0
304.98,313.34,1649.51,32.19,50.81,0
295.03,307.23,1255.98,38.82,192.19,0
301.47,308.89,1530.79,28.38,188.59,0
304.61,314.87,1432.38,41.78,188.47,1
303.3,315.6,1568.65,39.99,3.8,0
309.58,315.28,1538.05,37.86,201.29,1
296.18,310.22,1543.93,34.4,109.78,0
293.1,302.25,1372.93,40.01,173.42,0
295.03,305.31,1493.16,36.73,68.02,0
303.3,314.45,1478.38,39.18,192.38,1
302.49,313.94,1559.44,51.74,245.57,1
300.51,311.06,1618.72,41.03,63.38,0
294.39,306.38,1518.06,43.2,196.05,1
303.83,314.87,1346.86,37.21,151.24,0
293.88,307.4,1512.91,35.29,68.27,0
305.79,316.84,1813.33,39.86,73.59,1
314.29,328.22,1697.52,55.02,182.91,1
301.83,313.63,1143.07,38.28,71.09,0
302.92,309.3,1507.6,42.17,11.95,0
297.54,312.76,1611.85,35.03,218.49,1
290.95,299.8,1478.12,23.47,147.24,0
296.99,309.98,1444.79,35.26,189.62,1
294.54,304.59,1467.96,54.28,150.81,1
292.76,304.89,1566.26,43.57,129.11,1
308.61,317.23,1362.18,49.85,192.5,1
301.36,312.62,1642.64,37.91,8.04,1
301.9,311.39,1493.28,25.86,77.97,0
298.45,311.61,1387.8,33.35,156.87,1
299.14,310.01,1634.92,42.38,235.99,1
304.82,316.69,1314.58,41.43,98.41,0
299.84,305.51,1433.37,39.94,243.82,1
302.65,312.48,1431.4,36.82,188.82,1
299.02,309.84,1757.27,45.64,121.22,1
298.29,308.74,1417.8,36.99,107.29,0
292.97,304.89,1241.4,41.85,32.36,0
290.11,299.38,1430.18,41.17,153.8,0
298.69,308.79,1554.67,37.79,13.09,0
300.28,312.64,1594.09,34.71,107.27,1
293.57,299.01,1773.18,37.44,59.43,1
299.83,311.01,1668.83,51.24,239.07,1
300.27,309.6,1522.55,46.67,90.82,0
289.22,297.4,1393.03,46.12,122.31,0
295.42,306.1,1694.88,35.28,93.87,0
302.04,314.49,1455.77,31.37,34.3,0
301.94,314.01,1421.02,46.58,88.15,0
294.23,303.96,1449.95,45.43,194.75,1
300.79,312.54,1349.73,40.82,155.3,1
305.11,316.85,1444.2,37.78,109.35,0
303.89,313.71,1472.03,31.22,205.14,1
299.52,308.14,1587.68,45.2,1.04,0
297.66,306.39,1453.43,47.12,206.65,1
296.85,308.53,1347.9,35.93,14.88,0
302.34,312.25,1307.55,35.42,217.57,0
300.98,308.88,1525.15,47.45,236.89,1
303.15,309.78,1508.72,36.15,204.79,1
300.66,312.32,1433.48,50.67,4.9,0
304.09,313.0,1443.91,39.35,131.55,0
300.47,311.13,1546.62,37.68,207.2,1
303.92,316.4,1666.87,40.27,136.25,1
304.35,311.74,1406.38,37.68,89.98,0
295.98,305.89,1510.67,46.76,117.67,0
290.96,300.62,1614.99,45.31,20.17,0
307.72,318.48,1406.87,46.53,124.08,1
301.28,313.76,1498.12,41.11,6.96,0
291.43,298.77,1495.44,37.26,161.03,0
296.43,307.57,1342.64,39.95,97.61,0
303.86,315.92,1520.22,37.45,47.84,1
298.6,308.23,1503.79,48.8,4.35,0
297.44,307.16,1566.61,46.01,230.53,1
307.0,317.84,1357.57,39.45,139.08,0
294.76,305.45,1501.2,34.44,161.74,0
296.01,307.17,1665.81,49.25,194.84,1
301.06,312.18,1749.3,40.82,156.65,1
301.95,309.99,1653.62,39.22,103.28,1
302.48,314.46,1358.75,49.3,156.9,1
304.56,316.89,1554.13,36.94,63.13,0
300.99,311.37,1442.02,38.09,140.34,1
302.45,309.46,1534.07,38.62,51.4,0
298.7,308.47,1407.33,32.1,229.36,0
300.31,310.7,1294.38,41.89,127.39,0
300.54,308.25,1458.66,35.43,58.46,0
301.08,310.36,1586.71,36.58,159.91,0
303.86,311.04,1534.56,35.77,22.58,0
302.78,313.99,1548.35,36.48,108.5,0
300.22,310.55,1525.96,34.97,216.49,0
295.95,302.66,1548.54,41.48,191.96,1
300.34,311.04,1563.54,39.07,175.86,1
299.86,309.75,1467.04,40.29,117.65,0
300.97,312.0,1509.95,54.12,111.72,1
311.03,320.25,1709.19,39.07,2.83,1
297.38,305.78,1517.04,43.63,150.01,1
302.11,310.57,1505.11,44.31,144.25,1
305.34,314.27,1512.35,39.62,1.32,0
300.49,310.53,1473.85,41.64,34.26,0
311.69,321.99,1447.76,40.12,3.11,0
298.11,307.73,1525.04,41.22,63.29,1
301.62,310.77,1439.31,36.48,0.96,0
296.01,305.3,1482.54,37.03,104.34,0
298.24,313.26,1405.14,40.1,119.1,0
301.24,309.7,1512.96,28.17,109.27,0
304.23,313.12,1570.1,48.98,49.85,0
301.6,318.18,1474.57,52.97,130.89,1
306.3,317.14,1258.99,41.02,203.52,1
299.53,306.77,1570.84,43.99,72.8,1
298.34,310.02,1514.42,46.49,78.14,0
313.52,321.7,1380.81,32.05,135.71,0
301.97,313.79,1592.79,45.57,58.44,1
296.4,305.98,1332.19,37.44,84.45,0
296.53,305.65,1625.45,53.74,113.11,1
295.29,308.5,1493.12,38.87,96.58,0
304.68,315.82,1227.74,45.45,204.56,0
298.18,310.12,1521.4,38.93,212.25,1
300.64,311.51,1451.26,53.18,100.72,1
299.68,308.79,1433.18,36.93,111.95,0
303.66,314.88,1411.47,46.99,239.22,1
295.77,308.18,1484.73,43.76,125.77,0
294.62,304.89,1441.78,42.43,248.26,1
301.12,314.72,1277.2,41.37,190.7,1
303.0,314.71,1652.65,36.0,66.06,1
301.66,312.09,1470.68,24.48,57.27,0
295.95,306.46,1412.17,46.45,39.77,0
303.39,313.66,1364.59,37.07,201.54,0
296.28,303.78,1592.49,47.02,76.72,0
297.39,307.21,1344.19,42.11,168.95,0
295.28,305.72,1516.08,47.2,135.03,1
306.51,315.67,1429.96,44.81,206.5,1
303.17,313.84,1436.95,25.21,187.7,0
303.02,313.07,1367.57,43.69,15.94,0
306.24,317.78,1425.56,37.94,84.61,0
314.06,325.39,1501.06,46.99,130.02,1
291.45,301.79,1528.24,43.55,200.91,1
296.31,303.57,1405.73,43.62,178.51,1
296.92,310.5,1489.09,38.37,137.35,0
295.75,305.46,1606.61,34.52,202.09,1
294.61,304.45,1300.48,37.4,108.73,0
298.5,307.82,1499.25,29.2,13.91,0
293.92,302.94,1385.91,36.46,217.63,0
301.68,314.76,1373.68,31.22,131.65,0
300.26,313.03,1531.32,31.37,202.1,1
302.41,313.29,1434.57,40.7,98.02,0
302.54,312.32,1353.98,43.2,147.14,1
303.02,314.25,1658.91,39.81,82.77,1
298.13,308.28,1610.41,37.01,102.39,1
310.61,320.23,1268.12,34.32,36.85,0
301.17,311.85,1323.07,38.1,185.4,0
290.69,299.81,1571.21,35.07,70.07,0
294.99,305.49,1465.82,39.62,75.43,0
291.3,301.71,1680.07,30.87,88.55,0
300.09,311.29,1573.96,44.21,108.03,1
299.39,308.15,1535.94,36.6,144.04,0
297.66,309.08,1377.38,42.26,170.7,0
310.05,318.24,1558.97,45.32,168.92,0
302.74,311.6,1346.91,41.97,105.92,0
303.63,312.57,1656.63,44.79,120.47,1
295.34,303.2,1550.66,27.6,35.08,0
295.0,307.04,1401.02,37.04,130.38,0
300.18,308.25,1596.56,46.62,219.26,1
300.87,309.47,1768.98,43.06,115.11,1
290.72,303.23,1473.89,51.09,234.5,1
299.1,307.96,1566.05,50.23,38.95,0
300.07,309.69,1448.18,41.8,184.23,0
298.92,306.9,1510.24,38.49,177.0,1
295.93,307.6,1319.13,34.25,170.38,0
297.3,309.0,1499.94,37.15,165.71,0
299.12,310.59,1505.23,37.55,5.58,0
300.45,311.53,1715.88,36.44,185.53,1
303.02,313.17,1284.6,34.49,124.92,0
305.4,314.36,1466.29,42.41,131.05,1
298.53,306.9,1654.57,50.18,12.72,0
297.72,310.3,1470.99,45.6,47.1,0
302.19,313.72,1479.44,38.07,227.75,1
303.05,311.67,1400.01,46.08,78.88,0
297.83,307.91,1388.09,42.08,98.47,0
303.95,313.35,1280.9,39.76,47.3,0
304.9,312.64,1424.49,39.38,158.05,1
306.46,316.81,1381.28,38.8,185.18,1
308.89,318.06,1514.16,43.91,230.32,1
295.67,303.76,1405.48,40.84,140.52,0
300.07,307.11,1442.45,35.63,68.91,0
300.06,306.93,1445.74,35.34,17.74,0
299.51,308.77,1494.22,41.84,66.53,0
296.75,306.58,1436.58,42.57,154.59,0
292.57,300.82,1372.59,38.12,243.53,1
300.46,311.76,1510.29,33.21,19.8,0
296.16,306.03,1628.1,47.51,97.09,0
300.43,311.58,1515.42,46.23,166.81,1
296.03,305.66,1426.82,28.08,143.64,0
294.5,302.93,1485.22,48.04,162.92,1
301.17,311.4,1253.92,38.75,115.8,0
300.75,308.23,1483.27,41.14,66.76,0
302.9,313.98,1451.96,46.83,120.69,0
310.93,319.06,1387.98,49.92,95.38,1
301.39,313.22,1409.75,46.02,177.32,0
302.43,311.75,1450.77,41.45,42.91,0
294.61,306.74,1619.09,31.75,124.04,0
293.57,301.32,1631.05,27.84,239.77,1
307.91,316.56,1388.62,45.27,132.95,1
295.38,306.14,1437.83,48.05,59.3,0
294.78,307.12,1440.89,35.11,233.96,1
299.8,313.14,1597.15,38.38,61.04,0
299.55,309.63,1517.46,36.66,187.8,1
295.49,309.16,1511.13,36.5,27.38,0
298.48,307.9,1564.35,46.45,213.02,1
306.15,318.34,1428.43,41.31,45.14,0
295.97,304.09,1663.67,38.62,98.54,1
293.03,303.87,1499.79,55.95,241.41,1
304.71,310.03,1397.29,31.39,144.85,0
302.46,310.22,1472.44,43.29,66.0,1
296.9,307.83,1647.83,33.71,0.16,0
292.09,299.46,1448.98,39.06,1.7,0
296.28,307.13,1613.95,40.89,68.65,1
299.73,311.54,1424.96,45.07,131.71,1
305.83,314.83,1408.12,38.43,121.22,0
294.82,302.88,1579.15,37.8,230.47,1
299.58,308.63,1395.12,38.33,191.02,1
303.38,311.44,1598.7,33.52,231.18,1
288.09,297.89,1542.2,43.79,127.94,0
305.17,315.37,1395.17,41.69,111.67,0
294.09,303.48,1491.43,42.61,141.52,1
301.66,315.01,1434.15,39.58,93.04,0
301.23,309.79,1541.88,38.84,52.7,0
305.42,318.21,1726.54,47.05,209.17,1
302.75,310.67,1455.52,46.13,170.13,1
288.11,298.26,1564.05,48.49,81.41,0
296.08,308.44,1502.93,42.24,111.57,1
300.69,312.95,1502.89,48.12,56.36,0
299.03,308.18,1480.18,37.5,140.71,0
302.39,313.5,1397.11,38.79,89.59,0
303.95,314.79,1540.22,47.17,218.89,1
303.04,311.96,1465.35,45.06,132.09,1
298.93,310.16,1391.42,38.26,102.93,0
290.77,304.49,1621.7,33.72,187.4,1
297.72,308.67,1511.88,38.78,226.28,1
302.08,313.21,1472.63,35.89,204.35,0
294.55,305.89,1660.81,50.35,123.73,1
303.16,310.23,1279.67,44.56,89.11,0
304.54,315.46,1652.74,35.4,165.53,1
300.63,308.6,1394.38,33.73,204.22,1
284.68,293.5,1525.38,35.33,244.66,1
293.61,307.93,1429.43,36.65,114.31,0
309.43,318.92,1389.24,39.0,167.06,1
297.27,305.79,1657.67,46.69,73.28,0
290.08,302.38,1722.75,34.2,21.87,0
306.18,314.28,1473.45,53.74,63.26,1
300.07,309.17,1540.26,34.34,3.62,0
305.52,318.02,1506.84,31.55,127.36,1
301.38,311.47,1707.66,50.13,93.29,1
302.29,309.17,1246.42,47.93,169.57,0
301.82,312.9,1545.25,38.91,153.83,1
303.49,312.69,1412.74,42.29,41.97,0
311.39,324.47,1217.28,42.44,168.46,0
304.86,313.64,1456.74,40.82,46.85,0
292.1,304.2,1721.77,32.22,1.49,0
302.23,315.78,1421.27,25.11,242.55,0
305.71,314.01,1594.89,34.93,6.75,0
306.01,315.63,1643.84,50.9,85.44,1
297.87,308.64,1498.48,51.13,159.38,1
305.82,314.11,1514.45,38.43,92.59,0
304.64,315.18,1294.04,34.25,95.3,0
312.86,322.41,1414.06,41.67,180.68,1
296.25,305.76,1608.84,42.63,150.54,0
297.46,307.56,1507.28,43.6,129.59,0
298.47,308.61,1544.08,24.84,221.58,0
297.55,307.88,1515.98,58.95,27.03,0
295.55,304.35,1763.04,46.79,117.44,1
286.19,295.08,1448.34,38.81,59.77,0
297.83,307.59,1692.65,35.69,9.2,0
301.85,311.76,1516.02,45.92,244.76,1
297.53,306.66,1703.3,42.97,183.51,1
309.68,320.32,1353.0,40.55,54.05,0
300.07,306.44,1522.16,42.75,100.61,0
306.46,314.99,1452.76,39.32,56.51,0
301.31,310.75,1516.74,42.41,171.21,1
304.13,312.42,1646.69,44.36,87.61,1
301.4,314.65,1545.46,42.06,229.97,1
306.84,316.88,1646.45,41.75,51.89,1
300.28,310.63,1419.57,48.36,87.46,0
302.48,311.51,1401.26,30.42,232.95,0
301.83,311.8,1501.93,35.21,221.17,1
298.56,306.13,1495.36,40.16,73.29,0
302.02,311.69,1477.7,35.62,120.77,0
311.17,319.3,1384.96,37.62,220.93,1
298.65,308.09,1643.84,47.73,167.66,1
302.1,306.98,1456.46,39.11,159.32,0
306.29,314.03,1671.13,29.02,165.14,1
305.7,318.63,1501.53,37.46,230.25,1
300.06,311.72,1577.81,40.35,129.29,1
288.08,300.72,1566.93,40.24,45.44,0
302.58,315.36,1401.09,43.34,118.18,0
288.9,300.25,1544.06,42.85,182.22,1
307.35,316.44,1731.4,39.17,123.03,1
300.85,308.77,1530.19,32.84,78.32,0
305.0,317.29,1608.15,37.35,166.58,1
295.49,305.62,1583.19,36.26,112.56,0
292.24,307.23,1536.85,38.29,240.71,1
301.3,310.57,1522.38,44.15,88.04,1
299.83,313.78,1565.68,42.42,179.37,1
297.54,307.23,1591.59,44.94,138.77,1
300.42,313.1,1337.74,37.7,19.39,0
313.84,327.23,1529.68,49.05,117.44,1
304.17,312.13,1477.91,44.04,7.29,0
305.25,314.28,1453.02,40.67,197.46,1
304.22,312.15,1655.52,43.62,183.63,1
307.4,314.94,1412.02,35.95,12.63,0
299.05,310.38,1332.63,27.35,124.92,0
289.73,299.33,1595.49,36.36,240.38,1
299.06,309.16,1329.55,44.48,71.16,0
304.06,315.17,1268.65,40.48,226.08,1
295.15,301.44,1608.99,39.18,37.77,0
299.12,311.69,1519.05,34.91,1.65,0
296.54,305.84,1556.73,28.27,132.63,0
307.51,318.57,1446.91,48.55,59.81,0
303.75,314.99,1333.87,38.75,219.81,1
303.26,316.0,1357.71,37.42,168.48,0
303.11,312.9,1467.34,35.97,171.72,1
299.81,305.57,1347.31,47.53,168.32,0
300.99,311.1,1536.85,45.29,169.74,1
294.07,304.48,1444.51,34.2,186.78,0
289.07,297.0,1522.2,46.99,167.47,1
300.75,311.05,1518.62,39.13,208.57,1
301.62,310.9,1546.42,36.34,139.53,1
306.05,313.36,1559.94,38.24,87.67,0
307.86,319.2,1458.73,35.3,116.71,1
307.85,316.72,1522.08,32.07,110.06,0
295.01,304.2,1528.32,44.66,83.13,0
298.24,307.31,1208.53,38.68,103.87,0
302.4,314.87,1577.58,43.7,96.25,1
312.66,322.58,1517.99,41.72,27.79,0
307.4,317.56,1567.69,43.29,207.64,1
305.6,314.72,1345.58,27.72,189.12,0
298.06,308.99,1462.11,34.8,84.38,0
295.58,308.28,1369.02,43.42,236.28,0
303.94,315.24,1589.35,32.35,237.34,1
294.5,305.87,1331.39,42.24,214.18,1
298.81,310.02,1388.56,31.66,7.34,0
299.43,306.67,1564.12,40.1,92.8,0
307.96,316.21,1424.48,49.66,114.33,1
298.23,307.82,1388.59,44.65,179.68,0
287.8,296.35,1608.81,28.9,158.7,0
302.52,310.39,1613.73,45.09,169.59,1
296.5,302.76,1586.65,50.93,191.8,1
300.21,307.52,1601.85,56.78,237.11,1
299.57,309.05,1472.21,42.85,137.88,1
298.63,308.49,1475.45,31.81,226.01,0
303.95,312.37,1422.23,42.61,203.7,1
292.34,302.49,1520.13,49.58,84.48,0
297.41,306.55,1436.65,38.88,203.42,1
303.42,315.6,1448.03,46.26,29.34,0
296.93,306.61,1571.99,34.96,39.69,0
291.96,303.35,1642.14,42.23,248.09,1
303.34,313.75,1547.79,25.06,107.17,0
305.62,312.81,1715.32,34.3,115.15,1
299.78,309.59,1415.34,39.96,237.76,1
290.2,297.72,1279.44,37.82,90.46,0
303.53,313.31,1585.76,32.2,59.24,1
291.7,300.21,1407.38,37.0,19.46,0
301.54,312.31,1467.16,41.98,130.65,0
295.56,302.88,1287.62,39.48,49.92,0
294.2,304.23,1392.09,40.37,16.2,0
297.79,308.94,1319.73,44.39,203.27,0
299.08,310.9,1447.88,37.94,82.15,0
296.78,305.25,1452.65,48.16,144.85,1
302.94,312.98,1510.8,34.06,26.16,0
297.77,308.14,1648.77,51.57,126.4,1
304.9,318.0,1581.23,46.68,157.96,1
301.41,308.44,1305.34,37.86,112.47,0
296.51,304.69,1572.96,38.26,84.37,1
295.67,311.28,1513.41,41.24,77.74,0
291.76,301.22,1488.26,43.59,27.35,0
301.45,307.67,1497.28,46.57,28.92,0
298.23,307.06,1524.55,31.96,123.92,0
288.14,292.6,1416.97,42.62,34.71,0
297.32,307.8,1478.12,27.3,55.86,0
295.49,307.11,1642.07,38.94,41.2,0
307.88,316.06,1415.53,48.72,200.62,1
291.49,300.54,1376.41,31.49,112.43,0
292.79,304.64,1492.6,30.4,138.15,0
305.55,312.05,1364.33,41.32,145.74,0
306.78,314.14,1293.27,48.32,99.1,0
296.28,305.82,1458.66,41.95,74.61,1
296.84,305.33,1673.83,28.57,95.61,0
303.08,312.49,1495.37,29.9,133.71,0
288.36,295.84,1521.43,40.59,89.64,0
290.69,301.12,1244.38,32.92,34.15,0
298.6,308.3,1552.58,40.82,228.42,0
307.75,318.85,1511.2,41.18,183.1,1
297.82,308.22,1420.21,37.06,16.57,0
300.5,310.92,1521.61,50.89,226.42,1
305.67,312.78,1520.41,43.54,42.62,0
310.53,321.52,1372.86,47.27,24.43,0
297.12,306.45,1539.82,45.52,43.3,0
299.92,309.58,1643.66,39.1,233.26,1
309.11,321.21,1472.65,38.83,55.32,1
292.39,300.95,1395.89,38.21,196.75,0
305.14,317.84,1478.69,44.09,160.76,1
294.91,307.8,1602.55,36.1,129.56,0
300.51,312.02,1352.84,50.35,91.4,0
298.79,306.83,1569.43,35.52,23.23,0
295.21,300.84,1418.64,41.29,177.66,1
295.08,307.24,1529.05,38.63,98.7,0
301.38,311.6,1432.28,37.3,133.75,1
304.98,313.49,1431.96,53.03,12.94,0
299.35,311.7,1682.77,37.37,193.98,1
300.35,308.63,1330.91,38.17,173.07,0
302.86,312.01,1558.24,36.02,132.33,0
295.14,306.19,1707.76,40.25,124.08,1
303.7,311.47,1582.26,39.39,84.26,1
304.1,313.88,1340.27,33.28,85.6,0
313.02,325.2,1346.21,37.45,17.12,0
298.12,308.54,1409.8,43.66,171.68,0
297.71,310.2,1518.95,46.16,11.24,0
303.84,316.11,1527.11,40.14,0.35,0
304.1,314.11,1347.4,40.35,7.75,0
297.32,302.65,1395.27,37.83,50.86,0
297.98,305.77,1402.62,36.99,142.55,0
302.71,314.23,1478.31,34.48,170.29,1
295.86,302.76,1738.16,30.66,105.18,0
297.95,307.29,1388.02,35.79,102.16,0
300.45,311.12,1382.77,45.42,144.2,0
304.98,317.92,1364.02,37.45,149.21,1
296.98,305.83,1576.27,37.92,211.25,1
290.79,299.5,1495.04,37.81,204.77,0
290.42,300.31,1392.45,47.47,205.88,0
293.7,304.4,1456.46,34.43,211.04,0
